Date,Open,High,Low,Close*,Volume(MM),%Change,MACD,MACDsig,RS,RSI,Stochastic%K,Stochastic%D,Consecutive Move,Sum of % change during consecutive,Class
"Jul 02, 2014","1,973.06","1,976.67","1,972.58","1,974.62","2,851.48",0.07%,15.28,15.35,3.79,79.14,92.22,87.84,2.00,0.73%,3
"Jul 03, 2014","1,975.88","1,985.59","1,975.88","1,985.44","1,998.09",0.55%,16.23,15.53,4.09,80.37,99.73,93.99,3.00,1.28%,4
"Jul 07, 2014","1,984.22","1,984.22","1,974.88","1,977.65","2,681.26",-0.39%,16.17,15.66,2.68,72.83,84.74,92.23,1.00,-0.39%,2
"Jul 08, 2014","1,976.39","1,976.39","1,959.46","1,963.71","3,302.43",-0.70%,14.83,15.49,1.58,61.19,52.74,79.07,2.00,-1.10%,2
"Jul 09, 2014","1,965.10","1,974.15","1,965.10","1,972.83","2,858.80",0.46%,14.33,15.26,1.42,58.69,68.80,68.76,1.00,0.46%,4
"Jul 10, 2014","1,966.67","1,969.84","1,952.86","1,964.68","3,165.69",-0.41%,13.13,14.83,1.11,52.69,48.88,56.81,1.00,-0.41%,2
"Jul 11, 2014","1,965.76","1,968.67","1,959.63","1,967.57","2,684.63",0.15%,12.27,14.32,1.10,52.44,55.94,57.87,1.00,0.15%,3
"Jul 14, 2014","1,969.86","1,979.85","1,969.86","1,977.10","2,744.92",0.48%,12.22,13.90,1.32,56.86,79.24,61.35,2.00,0.63%,4
"Jul 15, 2014","1,977.36","1,982.52","1,965.34","1,973.28","3,328.74",-0.19%,11.73,13.47,1.63,62.04,69.90,68.36,1.00,-0.19%,3
"Jul 16, 2014","1,976.35","1,983.94","1,975.67","1,981.57","3,390.95",0.42%,11.88,13.15,1.60,61.54,90.17,79.77,1.00,0.42%,4
"Jul 17, 2014","1,979.75","1,981.80","1,955.59","1,958.12","3,381.68",-1.18%,9.99,12.52,1.02,50.39,17.78,59.28,1.00,-1.18%,1
"Jul 18, 2014","1,961.54","1,979.91","1,960.82","1,978.22","3,106.06",1.03%,10.00,12.01,1.30,56.49,77.48,61.81,1.00,1.03%,5
"Jul 21, 2014","1,976.93","1,976.93","1,965.77","1,973.63","2,611.16",-0.23%,9.52,11.51,1.22,54.89,63.46,52.91,1.00,-0.23%,3
"Jul 22, 2014","1,975.65","1,986.24","1,975.65","1,983.53","2,890.48",0.50%,9.83,11.18,1.17,53.82,91.88,77.61,1.00,0.50%,4
"Jul 23, 2014","1,985.32","1,989.23","1,982.44","1,987.01","2,869.72",0.18%,10.24,10.99,1.20,54.56,93.90,83.08,2.00,0.68%,3
"Jul 24, 2014","1,988.07","1,991.39","1,985.79","1,987.98","3,203.53",0.05%,10.52,10.90,1.04,51.01,91.15,92.31,3.00,0.73%,3
"Jul 25, 2014","1,984.60","1,984.60","1,974.37","1,978.34","2,638.96",-0.48%,9.85,10.69,1.01,50.27,66.13,83.73,1.00,-0.48%,2
"Jul 28, 2014","1,978.25","1,981.52","1,967.31","1,978.91","2,803.32",0.03%,9.26,10.40,1.31,56.64,67.61,74.96,1.00,0.03%,3
"Jul 29, 2014","1,980.03","1,984.85","1,969.95","1,969.95","3,183.30",-0.45%,7.98,9.92,0.95,48.74,44.36,59.36,1.00,-0.45%,2
"Jul 30, 2014","1,973.21","1,978.90","1,962.42","1,970.07","3,448.25",0.01%,6.89,9.31,1.11,52.54,40.45,50.80,1.00,0.01%,3
"Jul 31, 2014","1,965.14","1,965.14","1,930.67","1,930.67","4,193.00",-2.00%,2.82,8.01,0.59,37.08,0.00,28.27,1.00,-2.00%,1
"Aug 01, 2014","1,929.80","1,937.35","1,916.37","1,925.15","3,789.66",-0.29%,-0.84,6.24,0.46,31.29,11.70,17.38,2.00,-2.29%,3
"Aug 04, 2014","1,926.62","1,942.92","1,921.20","1,938.99","3,072.92",0.72%,-2.60,4.47,0.63,38.48,30.15,13.95,1.00,0.72%,4
"Aug 05, 2014","1,936.34","1,936.34","1,913.77","1,920.21","3,462.52",-0.97%,-5.45,2.49,0.44,30.74,8.30,16.72,1.00,-0.97%,2
"Aug 06, 2014","1,917.29","1,927.91","1,911.45","1,920.24","3,539.15",0.00%,-7.61,0.47,0.56,36.06,11.00,16.48,1.00,0.00%,3
"Aug 07, 2014","1,923.03","1,928.89","1,904.78","1,909.57","3,230.52",-0.56%,-10.07,-1.64,0.30,22.86,5.53,8.27,1.00,-0.56%,2
"Aug 08, 2014","1,910.35","1,932.38","1,909.01","1,931.59","2,902.28",1.15%,-10.13,-3.34,0.55,35.39,30.95,15.83,1.00,1.15%,5
"Aug 11, 2014","1,933.43","1,944.90","1,933.43","1,936.92","2,784.89",0.28%,-9.63,-4.60,0.50,33.27,37.11,24.53,2.00,1.43%,3
"Aug 12, 2014","1,935.73","1,939.65","1,928.29","1,933.75","2,611.70",-0.16%,-9.38,-5.55,0.45,30.84,33.45,33.84,1.00,-0.16%,3
"Aug 13, 2014","1,935.60","1,948.41","1,935.60","1,946.72","2,718.02",0.67%,-8.05,-6.05,0.57,36.34,52.38,40.98,1.00,0.67%,4
"Aug 14, 2014","1,947.41","1,955.23","1,947.41","1,955.18","2,609.46",0.43%,-6.24,-6.09,0.73,42.27,62.94,49.59,2.00,1.11%,4
"Aug 15, 2014","1,958.87","1,964.04","1,941.50","1,955.06","3,023.38",-0.01%,-4.76,-5.82,0.72,42.02,62.80,59.37,1.00,-0.01%,3
"Aug 18, 2014","1,958.36","1,971.99","1,958.36","1,971.74","2,638.16",0.85%,-2.21,-5.10,1.02,50.57,90.34,72.03,1.00,0.85%,4
"Aug 19, 2014","1,972.73","1,982.57","1,972.73","1,981.60","2,656.43",0.50%,0.59,-3.96,1.15,53.46,98.75,83.96,2.00,1.35%,4
"Aug 20, 2014","1,980.46","1,988.57","1,977.68","1,986.51","2,579.56",0.25%,3.18,-2.53,2.46,71.09,97.54,95.54,3.00,1.60%,3
"Aug 21, 2014","1,986.82","1,994.76","1,986.82","1,992.37","2,638.92",0.29%,5.63,-0.90,3.05,75.33,97.34,97.88,4.00,1.90%,3
"Aug 22, 2014","1,992.60","1,993.54","1,984.76","1,988.40","2,301.86",-0.20%,7.18,0.71,2.35,70.11,92.93,95.94,1.00,-0.20%,3
"Aug 25, 2014","1,991.74","2,001.95","1,991.74","1,997.92","2,233.88",0.48%,9.06,2.38,5.33,84.21,95.85,95.38,1.00,0.48%,4
"Aug 26, 2014","1,998.59","2,005.04","1,998.59","2,000.02","2,451.95",0.11%,10.60,4.03,5.45,84.49,94.99,94.59,2.00,0.58%,3
"Aug 27, 2014","2,000.54","2,002.14","1,996.20","2,000.12","2,344.35",0.00%,11.70,5.56,13.47,93.09,94.88,95.24,3.00,0.59%,3
"Aug 28, 2014","1,997.42","1,998.55","1,990.52","1,996.74","2,282.40",-0.17%,12.15,6.88,7.12,87.69,89.19,93.02,1.00,-0.17%,3
"Aug 29, 2014","1,998.45","2,003.38","1,994.65","2,003.37","2,259.13",0.33%,12.90,8.08,7.25,87.87,97.82,93.96,1.00,0.33%,4
"Sep 02, 2014","2,004.07","2,006.12","1,994.85","2,002.28","2,819.98",-0.05%,13.25,9.12,9.01,90.01,94.55,93.85,1.00,-0.05%,3
"Sep 03, 2014","2,003.57","2,009.28","1,998.14","2,000.72","2,809.98",-0.08%,13.25,9.95,6.34,86.37,87.37,93.25,2.00,-0.13%,3
"Sep 04, 2014","2,001.67","2,011.17","1,992.54","1,997.65","3,072.41",-0.15%,12.86,10.53,4.22,80.84,80.59,87.51,3.00,-0.29%,3
"Sep 05, 2014","1,998.00","2,007.71","1,990.10","2,007.71","2,818.30",0.50%,13.20,11.06,5.03,83.41,93.45,87.14,1.00,0.50%,4
"Sep 08, 2014","2,007.17","2,007.17","1,995.60","2,001.54","2,789.09",-0.31%,12.83,11.42,2.55,71.82,74.95,83.00,1.00,-0.31%,2
"Sep 09, 2014","2,000.73","2,001.01","1,984.61","1,988.44","2,882.83",-0.65%,11.35,11.40,1.21,54.78,32.13,66.84,2.00,-0.96%,2
"Sep 10, 2014","1,988.41","1,996.66","1,982.99","1,995.69","2,912.43",0.36%,10.64,11.25,1.28,56.21,45.07,50.71,1.00,0.36%,4
"Sep 11, 2014","1,992.85","1,997.65","1,985.93","1,997.45","2,941.69",0.09%,10.10,11.02,1.16,53.64,51.31,42.84,2.00,0.45%,3
"Sep 12, 2014","1,996.74","1,996.74","1,980.26","1,985.54","3,206.57",-0.60%,8.61,10.54,0.93,48.16,17.08,37.82,1.00,-0.60%,2
"Sep 15, 2014","1,986.04","1,987.18","1,978.48","1,984.13","2,776.53",-0.07%,7.23,9.88,0.67,40.09,17.28,28.56,2.00,-0.67%,3
"Sep 16, 2014","1,981.93","2,002.28","1,979.06","1,998.98","3,160.31",0.75%,7.26,9.35,0.98,49.37,62.71,32.36,1.00,0.75%,4
"Sep 17, 2014","1,999.30","2,010.74","1,993.29","2,001.57","3,209.42",0.13%,7.40,8.96,1.03,50.85,70.63,50.21,2.00,0.88%,3
"Sep 18, 2014","2,003.07","2,012.34","2,003.07","2,011.36","3,235.34",0.49%,8.21,8.81,1.38,58.01,97.11,76.82,3.00,1.37%,4
"Sep 19, 2014","2,012.74","2,019.26","2,006.59","2,010.40","4,880.22",-0.05%,8.67,8.78,1.18,54.11,78.27,82.00,1.00,-0.05%,3
"Sep 22, 2014","2,009.08","2,009.08","1,991.01","1,994.29","3,349.67",-0.80%,7.65,8.56,0.85,46.03,38.77,71.38,2.00,-0.85%,2
"Sep 23, 2014","1,992.78","1,995.41","1,982.77","1,982.77","3,279.35",-0.58%,5.84,8.01,0.72,41.88,10.52,42.52,3.00,-1.43%,2
"Sep 24, 2014","1,983.34","1,999.79","1,978.63","1,998.30","3,313.85",0.78%,5.60,7.53,1.01,50.26,48.60,32.63,1.00,0.78%,4
"Sep 25, 2014","1,997.32","1,997.32","1,965.99","1,965.99","3,273.05",-1.62%,2.77,6.58,0.55,35.64,0.00,19.71,1.00,-1.62%,1
"Sep 26, 2014","1,966.22","1,986.37","1,966.22","1,982.85","2,929.44",0.86%,1.87,5.64,0.79,44.01,31.65,26.75,1.00,0.86%,4
"Sep 29, 2014","1,978.96","1,981.28","1,964.04","1,977.80","3,094.44",-0.25%,0.73,4.66,0.87,46.40,24.92,18.86,1.00,-0.25%,3
"Sep 30, 2014","1,978.21","1,985.17","1,968.96","1,972.29","3,951.10",-0.28%,-0.60,3.60,0.72,42.00,14.94,23.84,2.00,-0.53%,3
"Oct 01, 2014","1,971.44","1,971.44","1,941.72","1,946.16","4,188.59",-1.32%,-3.73,2.14,0.54,34.96,5.73,15.19,3.00,-1.86%,1
"Oct 02, 2014","1,945.83","1,952.32","1,926.03","1,946.17","4,012.51",0.00%,-6.13,0.48,0.60,37.59,21.60,14.09,1.00,0.00%,3
"Oct 03, 2014","1,948.12","1,971.19","1,948.12","1,967.90","3,560.97",1.12%,-6.21,-0.86,0.83,45.47,44.91,24.08,2.00,1.12%,5
"Oct 06, 2014","1,970.01","1,977.84","1,958.43","1,964.82","3,358.22",-0.16%,-6.45,-1.97,0.66,39.78,41.61,36.04,1.00,-0.16%,3
"Oct 07, 2014","1,962.36","1,962.36","1,934.87","1,935.10","3,687.87",-1.51%,-8.93,-3.37,0.49,32.90,9.73,32.08,2.00,-1.67%,1
"Oct 08, 2014","1,935.55","1,970.36","1,925.25","1,968.89","4,441.89",1.75%,-8.08,-4.31,0.67,40.27,46.42,32.59,1.00,1.75%,5
"Oct 09, 2014","1,967.68","1,967.68","1,927.56","1,928.21","4,344.02",-2.07%,-10.57,-5.56,0.52,34.07,3.53,19.89,1.00,-2.07%,1
"Oct 10, 2014","1,925.63","1,936.98","1,906.05","1,906.13","4,550.54",-1.15%,-14.16,-7.28,0.50,33.30,0.09,16.68,2.00,-3.21%,1
"Oct 13, 2014","1,905.65","1,912.09","1,874.14","1,874.74","4,352.58",-1.65%,-19.31,-9.69,0.45,30.97,0.48,1.36,3.00,-4.86%,1
"Oct 14, 2014","1,877.11","1,898.71","1,871.79","1,877.70","4,812.01",0.16%,-22.89,-12.33,0.38,27.77,4.71,1.76,1.00,0.16%,3
"Oct 15, 2014","1,874.18","1,874.18","1,820.66","1,862.49","6,090.80",-0.81%,-26.65,-15.19,0.42,29.64,25.24,10.14,1.00,-0.81%,2
"Oct 16, 2014","1,855.95","1,876.01","1,835.02","1,862.76","5,073.15",0.01%,-29.27,-18.01,0.33,24.73,25.59,18.51,1.00,0.01%,3
"Oct 17, 2014","1,864.91","1,898.16","1,864.91","1,886.76","4,482.12",1.29%,-29.08,-20.22,0.48,32.26,40.18,30.34,2.00,1.30%,5
"Oct 20, 2014","1,885.62","1,905.03","1,882.30","1,904.01","3,331.21",0.91%,-27.22,-21.62,0.59,37.28,53.03,39.60,3.00,2.22%,4
"Oct 21, 2014","1,909.38","1,942.45","1,909.38","1,941.28","3,987.09",1.96%,-22.47,-21.79,0.97,49.13,76.74,56.65,4.00,4.17%,5
"Oct 22, 2014","1,941.29","1,949.31","1,926.83","1,927.11","3,761.93",-0.73%,-19.63,-21.36,0.88,46.75,67.72,65.83,1.00,-0.73%,2
"Oct 23, 2014","1,931.02","1,961.95","1,931.02","1,950.82","3,789.25",1.23%,-15.29,-20.15,0.89,47.11,82.81,75.76,1.00,1.23%,5
"Oct 24, 2014","1,951.59","1,965.27","1,946.27","1,964.58","3,078.38",0.71%,-10.62,-18.24,1.00,49.96,96.14,82.22,2.00,1.94%,4
"Oct 27, 2014","1,962.97","1,964.64","1,951.37","1,961.63","3,538.86",-0.15%,-7.07,-16.01,1.21,54.75,94.17,91.04,1.00,-0.15%,3
"Oct 28, 2014","1,964.14","1,985.05","1,964.14","1,985.05","3,653.26",1.19%,-2.35,-13.28,1.13,53.00,100.00,96.77,1.00,1.19%,5
"Oct 29, 2014","1,983.29","1,991.40","1,969.04","1,982.30","3,740.35",-0.14%,1.16,-10.39,1.61,61.70,94.67,96.28,1.00,-0.14%,3
"Oct 30, 2014","1,979.49","1,999.40","1,974.75","1,994.65","3,586.15",0.62%,4.89,-7.33,2.33,69.99,97.34,97.34,1.00,0.62%,4
"Oct 31, 2014","2,001.20","2,018.19","2,001.20","2,018.05","4,292.29",1.17%,9.61,-3.94,5.09,83.57,99.93,97.31,2.00,1.80%,5
"Nov 03, 2014","2,018.21","2,024.46","2,013.68","2,017.81","3,555.44",-0.01%,13.19,-0.52,4.97,83.24,96.74,98.00,1.00,-0.01%,3
"Nov 04, 2014","2,015.81","2,015.98","2,001.01","2,012.10","3,956.26",-0.28%,15.39,2.66,6.79,87.17,93.48,96.71,2.00,-0.29%,3
"Nov 05, 2014","2,015.29","2,023.77","2,014.42","2,023.57","3,766.59",0.57%,17.85,5.70,7.23,87.85,99.44,96.55,1.00,0.57%,4
"Nov 06, 2014","2,023.33","2,031.61","2,015.86","2,031.21","3,669.77",0.38%,20.18,8.60,6.59,86.83,99.73,97.55,2.00,0.95%,4
"Nov 07, 2014","2,032.36","2,034.26","2,025.07","2,031.92","3,704.28",0.03%,21.83,11.24,5.95,85.62,98.13,99.10,3.00,0.98%,3
"Nov 10, 2014","2,032.01","2,038.70","2,030.17","2,038.26","3,284.94",0.31%,23.39,13.67,4.76,82.63,99.61,99.15,4.00,1.29%,4
"Nov 11, 2014","2,038.20","2,041.28","2,035.28","2,039.68","2,958.32",0.07%,24.45,15.83,10.66,91.43,98.55,98.76,5.00,1.36%,3
"Nov 12, 2014","2,037.75","2,040.33","2,031.95","2,038.25","3,246.65",-0.07%,24.89,17.64,7.68,88.48,96.81,98.32,1.00,-0.07%,3
"Nov 13, 2014","2,039.21","2,046.18","2,030.44","2,039.33","3,455.27",0.05%,25.04,19.12,6.71,87.04,92.78,96.04,1.00,0.05%,3
"Nov 14, 2014","2,039.74","2,042.22","2,035.20","2,039.82","3,227.13",0.02%,24.91,20.28,8.72,89.71,92.25,93.94,2.00,0.08%,3
"Nov 17, 2014","2,038.29","2,043.07","2,034.46","2,041.32","3,152.89",0.07%,24.64,21.15,6.55,86.76,93.70,92.91,3.00,0.15%,3
"Nov 18, 2014","2,041.48","2,056.08","2,041.48","2,051.80","3,416.19",0.51%,24.99,21.92,10.42,91.24,94.74,93.56,4.00,0.66%,4
"Nov 19, 2014","2,051.16","2,052.14","2,040.37","2,048.72","3,390.85",-0.15%,24.73,22.48,6.17,86.05,86.64,91.69,1.00,-0.15%,3
"Nov 20, 2014","2,045.87","2,053.84","2,040.49","2,052.75","3,128.29",0.20%,24.57,22.90,4.32,81.19,93.95,91.78,1.00,0.20%,3
"Nov 21, 2014","2,057.46","2,071.46","2,056.75","2,063.50","3,916.42",0.52%,25.02,23.32,5.47,84.55,88.70,89.76,2.00,0.72%,4
"Nov 24, 2014","2,065.07","2,070.17","2,065.07","2,069.41","3,128.06",0.29%,25.55,23.77,13.71,93.20,96.41,93.02,3.00,1.01%,3
"Nov 25, 2014","2,070.15","2,074.21","2,064.75","2,067.03","3,392.94",-0.12%,25.50,24.11,7.31,87.96,87.69,90.93,1.00,-0.12%,3
"Nov 26, 2014","2,067.36","2,073.29","2,066.62","2,072.83","2,745.26",0.28%,25.62,24.41,7.04,87.56,97.19,93.76,1.00,0.28%,3
"Nov 28, 2014","2,074.78","2,075.76","2,065.06","2,067.56","2,504.64",-0.25%,25.01,24.53,3.93,79.72,82.01,88.97,1.00,-0.25%,3
"Dec 01, 2014","2,065.78","2,065.78","2,049.57","2,053.44","4,159.01",-0.68%,23.12,24.25,1.58,61.20,50.75,76.65,2.00,-0.94%,2
"Dec 02, 2014","2,053.77","2,068.77","2,053.77","2,066.55","3,686.65",0.64%,22.42,23.88,2.02,66.91,79.68,70.81,1.00,0.64%,4
"Dec 03, 2014","2,067.45","2,076.28","2,066.65","2,074.33","3,612.68",0.38%,22.23,23.55,2.45,71.03,95.75,75.39,2.00,1.01%,4
"Dec 04, 2014","2,073.64","2,077.34","2,062.34","2,071.92","3,408.34",-0.12%,21.64,23.17,2.20,68.71,87.36,87.59,1.00,-0.12%,3
"Dec 05, 2014","2,072.78","2,079.47","2,070.81","2,075.37","3,419.62",0.17%,21.21,22.78,2.30,69.73,90.89,91.33,1.00,0.17%,3
"Dec 08, 2014","2,074.84","2,075.78","2,054.27","2,060.31","3,800.99",-0.73%,19.43,22.11,1.45,59.16,51.00,76.42,1.00,-0.73%,2
"Dec 09, 2014","2,056.55","2,060.60","2,034.17","2,059.82","3,970.15",-0.02%,17.77,21.24,1.19,54.28,56.62,66.17,2.00,-0.75%,3
"Dec 10, 2014","2,058.86","2,058.86","2,024.26","2,026.14","4,114.44",-1.64%,13.58,19.71,0.69,40.91,3.41,37.01,3.00,-2.38%,1
"Dec 11, 2014","2,027.92","2,055.53","2,027.92","2,035.33","3,917.95",0.45%,10.88,17.94,0.76,43.27,20.05,26.69,1.00,0.45%,4
"Dec 12, 2014","2,030.36","2,032.25","2,002.33","2,002.33","4,157.65",-1.62%,6.01,15.56,0.43,29.83,0.00,7.82,1.00,-1.62%,1
"Dec 15, 2014","2,005.03","2,018.69","1,982.26","1,989.63","4,361.99",-0.63%,1.11,12.67,0.33,24.82,7.58,9.21,2.00,-2.26%,2
"Dec 16, 2014","1,986.71","2,016.89","1,972.56","1,972.74","4,958.68",-0.85%,-4.09,9.31,0.29,22.74,0.17,2.58,3.00,-3.10%,2
"Dec 17, 2014","1,973.77","2,016.75","1,973.77","2,012.89","4,942.37",2.04%,-4.92,6.47,0.55,35.54,37.72,15.16,1.00,2.04%,5
"Dec 18, 2014","2,018.98","2,061.23","2,018.98","2,061.23","4,703.38",2.40%,-1.65,4.84,0.95,48.74,82.94,40.28,2.00,4.44%,5
"Dec 19, 2014","2,061.04","2,077.85","2,061.03","2,070.65","6,465.53",0.46%,1.68,4.21,1.15,53.50,91.75,70.80,3.00,4.89%,4
"Dec 22, 2014","2,069.28","2,078.76","2,069.28","2,078.54","3,369.52",0.38%,4.90,4.35,1.10,52.49,99.13,91.27,4.00,5.27%,4
"Dec 23, 2014","2,081.48","2,086.73","2,079.77","2,082.17","3,043.95",0.17%,7.65,5.01,1.07,51.66,96.01,95.63,5.00,5.45%,3
"Dec 24, 2014","2,083.25","2,087.56","2,081.86","2,081.88","1,416.98",-0.01%,9.70,5.95,1.09,52.13,95.06,96.73,1.00,-0.01%,3
"Dec 26, 2014","2,084.30","2,092.70","2,084.30","2,088.77","1,735.23",0.33%,11.75,7.11,1.12,52.82,96.73,95.93,1.00,0.33%,4
"Dec 29, 2014","2,087.63","2,093.55","2,085.75","2,090.57","2,452.36",0.09%,13.36,8.36,1.31,56.74,97.54,96.44,2.00,0.42%,3
"Dec 30, 2014","2,088.49","2,088.49","2,079.53","2,080.35","2,440.28",-0.49%,13.65,9.42,1.19,54.39,89.09,94.45,1.00,-0.49%,2
"Dec 31, 2014","2,082.11","2,085.58","2,057.94","2,058.90","2,606.07",-1.03%,12.02,9.94,1.35,57.38,71.36,86.00,2.00,-1.52%,1
"Jan 02, 2015","2,058.90","2,072.36","2,046.04","2,058.20","2,708.70",-0.03%,10.54,10.06,1.24,55.36,70.78,77.08,3.00,-1.55%,3
"Jan 05, 2015","2,054.44","2,054.44","2,017.34","2,020.58","3,799.12",-1.83%,6.27,9.30,1.18,54.19,39.69,60.61,4.00,-3.38%,1
"Jan 06, 2015","2,022.15","2,030.25","1,992.44","2,002.61","4,460.11",-0.89%,1.41,7.72,1.12,52.91,24.84,45.10,5.00,-4.27%,2
"Jan 07, 2015","2,005.55","2,029.61","2,005.55","2,025.90","3,805.48",1.16%,-0.55,6.07,1.60,61.57,43.52,36.02,1.00,1.16%,5
"Jan 08, 2015","2,030.61","2,064.08","2,030.61","2,062.14","3,934.01",1.79%,0.81,5.02,1.56,60.91,68.93,45.76,2.00,2.95%,5
"Jan 09, 2015","2,063.45","2,064.43","2,038.33","2,044.81","3,364.14",-0.84%,0.48,4.11,0.84,45.78,51.80,54.75,1.00,-0.84%,2
"Jan 12, 2015","2,046.13","2,049.30","2,022.58","2,028.26","3,456.46",-0.81%,-1.10,3.07,0.65,39.50,35.43,52.05,2.00,-1.65%,2
"Jan 13, 2015","2,031.58","2,056.93","2,008.25","2,023.03","4,107.30",-0.26%,-2.74,1.91,0.56,36.07,30.25,39.16,3.00,-1.91%,3
"Jan 14, 2015","2,018.40","2,018.40","1,988.44","2,011.27","4,378.68",-0.58%,-4.94,0.54,0.49,32.90,21.72,29.13,4.00,-2.49%,2
"Jan 15, 2015","2,013.75","2,021.35","1,991.47","1,992.67","4,276.72",-0.92%,-8.08,-1.19,0.43,30.23,4.02,18.67,5.00,-3.41%,2
"Jan 16, 2015","1,992.25","2,020.46","1,988.12","2,019.42","4,056.41",1.34%,-8.32,-2.61,0.56,35.88,29.69,18.48,1.00,1.34%,5
"Jan 20, 2015","2,020.76","2,028.94","2,004.49","2,022.55","3,944.34",0.15%,-8.17,-3.72,0.57,36.22,34.30,22.67,2.00,1.50%,3
"Jan 21, 2015","2,020.19","2,038.29","2,012.04","2,032.12","3,730.07",0.47%,-7.19,-4.42,0.67,40.20,45.15,36.38,3.00,1.97%,4
"Jan 22, 2015","2,034.30","2,064.62","2,026.38","2,063.15","4,176.05",1.53%,-3.86,-4.31,1.03,50.83,89.07,56.17,4.00,3.50%,5
"Jan 23, 2015","2,062.98","2,062.98","2,050.54","2,051.82","3,573.56",-0.55%,-2.12,-3.87,0.95,48.80,83.27,72.49,1.00,-0.55%,2
"Jan 26, 2015","2,050.42","2,057.62","2,040.97","2,057.09","3,465.76",0.26%,-0.31,-3.16,1.37,57.80,90.16,87.50,1.00,0.26%,3
"Jan 27, 2015","2,047.86","2,047.86","2,019.91","2,029.55","3,329.81",-1.34%,-1.08,-2.74,1.25,55.53,54.16,75.86,1.00,-1.34%,1
"Jan 28, 2015","2,032.34","2,042.49","2,001.49","2,002.16","4,067.53",-1.35%,-3.86,-2.96,0.83,45.21,18.35,54.22,2.00,-2.69%,1
"Jan 29, 2015","2,002.45","2,024.64","1,989.18","2,021.25","4,127.14",0.95%,-4.47,-3.26,0.70,41.13,43.31,38.61,1.00,0.95%,4
"Jan 30, 2015","2,019.35","2,023.32","1,993.38","1,994.99","4,568.65",-1.30%,-6.99,-4.01,0.66,39.60,8.98,23.55,1.00,-1.30%,1
"Feb 02, 2015","1,996.67","2,021.66","1,980.90","2,020.85","4,008.33",1.30%,-6.82,-4.57,0.94,48.51,47.72,33.34,1.00,1.30%,5
"Feb 03, 2015","2,022.71","2,050.30","2,022.71","2,050.03","4,615.90",1.44%,-4.29,-4.52,1.22,54.95,82.57,46.42,2.00,2.74%,5
"Feb 04, 2015","2,048.86","2,054.74","2,036.72","2,041.51","4,141.92",-0.42%,-2.93,-4.20,1.25,55.61,72.40,67.56,1.00,-0.42%,2
"Feb 05, 2015","2,043.45","2,063.55","2,043.45","2,062.52","3,821.99",1.03%,-0.16,-3.39,1.69,62.84,97.49,84.15,1.00,1.03%,5
"Feb 06, 2015","2,062.28","2,072.40","2,049.97","2,055.47","4,232.97",-0.34%,1.45,-2.42,1.33,57.15,81.50,83.79,1.00,-0.34%,2
"Feb 09, 2015","2,053.47","2,056.16","2,041.88","2,046.74","3,549.54",-0.42%,2.00,-1.54,1.21,54.69,71.96,83.65,2.00,-0.77%,2
"Feb 10, 2015","2,049.38","2,070.86","2,048.62","2,068.59","3,669.85",1.07%,4.15,-0.40,1.31,56.75,95.84,83.10,1.00,1.07%,5
"Feb 11, 2015","2,068.55","2,073.48","2,057.99","2,068.53","3,596.86",0.00%,5.78,0.84,1.05,51.12,94.65,87.48,1.00,0.00%,3
"Feb 12, 2015","2,069.98","2,088.53","2,069.98","2,088.48","3,788.35",0.96%,8.59,2.39,1.35,57.40,99.95,96.81,1.00,0.96%,4
"Feb 13, 2015","2,088.78","2,097.03","2,086.70","2,096.99","3,527.45",0.41%,11.37,4.18,1.38,57.95,99.97,98.19,2.00,1.37%,4
"Feb 17, 2015","2,096.47","2,101.30","2,089.80","2,100.34","3,361.75",0.16%,13.68,6.08,1.91,65.61,99.20,99.71,3.00,1.53%,3
"Feb 18, 2015","2,099.16","2,100.23","2,092.15","2,099.68","3,370.02",-0.03%,15.29,7.92,2.90,74.37,98.65,99.27,1.00,-0.03%,3
"Feb 19, 2015","2,099.25","2,102.13","2,090.79","2,097.45","3,247.10",-0.11%,16.19,9.58,2.42,70.79,96.14,98.00,2.00,-0.14%,3
"Feb 20, 2015","2,097.65","2,110.61","2,085.44","2,110.30","3,281.60",0.61%,17.74,11.21,5.23,83.95,99.76,98.19,1.00,0.61%,4
"Feb 23, 2015","2,109.83","2,110.05","2,103.00","2,109.66","3,093.68",-0.03%,18.70,12.71,4.18,80.71,98.92,98.27,1.00,-0.03%,3
"Feb 24, 2015","2,109.10","2,117.94","2,105.87","2,115.48","3,199.84",0.28%,19.71,14.11,3.35,76.99,96.97,98.55,1.00,0.28%,3
"Feb 25, 2015","2,115.30","2,119.59","2,109.89","2,113.86","3,312.34",-0.08%,20.14,15.31,4.45,81.64,92.63,96.17,1.00,-0.08%,3
"Feb 26, 2015","2,113.91","2,113.91","2,103.76","2,110.74","3,408.69",-0.15%,20.00,16.25,3.00,75.00,88.61,92.74,2.00,-0.22%,3
"Feb 27, 2015","2,110.88","2,112.74","2,103.75","2,104.50","3,547.38",-0.30%,19.17,16.83,3.10,75.64,80.58,87.27,3.00,-0.52%,3
"Mar 02, 2015","2,105.23","2,117.52","2,104.50","2,117.39","3,409.49",0.61%,19.32,17.33,5.85,85.40,96.90,88.70,1.00,0.61%,4
"Mar 03, 2015","2,115.76","2,115.76","2,098.26","2,107.78","3,262.30",-0.45%,18.46,17.56,2.62,72.38,80.83,86.10,1.00,-0.45%,2
